xflr5 v6.47

Kea Atmos
T4-2.0°-VLM2
QInf  =   20.000000 m/s
Alpha =    2.000000
Beta  =    0.000°
Phi   =    0.000°
Ctrl  =    0.000
CL    =    0.834569
Cy    =   -0.000000
Cd    =    0.023658     ICd   =    0.012528     PCd   =    0.011131
Cl   = 3.47646e-17
Cm   =   -0.124199
ICn   =    0.000000     PCn   =    0.000000 
XCP   =    0.600947     YCP   =   -0.000000     ZCP   =    0.096805  
XNP   =    0.000000
Bending =   12.813120

Main Wing
  y-span        Chord      Ai         Cl        PCd          ICd        CmGeom    CmAirf@chord/4    XTrtop    XTrBot      XCP       BM
 343       2.023e+00       1.940e-01       1.468e-01          -0.000          -0.574           0.819       8.131e-04          0.0228
 344       1.997e+00       1.940e-01       1.468e-01           0.000          -0.574           0.819       8.374e-04          0.0280
 345       1.970e+00       1.940e-01       1.468e-01           0.000          -0.574           0.819       8.131e-04          0.0344
 346       1.945e+00       1.940e-01       1.468e-01           0.000          -0.574           0.819       7.415e-04          0.0432
 347       1.923e+00       1.940e-01       1.468e-01          -0.000          -0.574           0.819       6.268e-04          0.0562
 348       1.904e+00       1.940e-01       1.468e-01           0.000          -0.574           0.819       4.757e-04          0.0790
 349       1.890e+00       1.940e-01       1.468e-01          -0.000          -0.574           0.819       2.969e-04          0.1303
 350       1.882e+00       1.940e-01       1.468e-01           0.000          -0.574           0.819       1.009e-04          0.3131
Strip 28
 351       2.099e+00       2.199e-01       1.650e-01           0.000          -0.574           0.819       1.009e-04          0.0040
 352       2.094e+00       2.199e-01       1.650e-01          -0.000          -0.574           0.819       2.969e-04          0.0069
 353       2.084e+00       2.199e-01       1.650e-01           0.000          -0.574           0.819       4.757e-04          0.0103
 354       2.067e+00       2.199e-01       1.650e-01          -0.000          -0.574           0.819       6.268e-04          0.0139
 355       2.047e+00       2.199e-01       1.650e-01           0.000          -0.574           0.819       7.415e-04          0.0178
 356       2.023e+00       2.199e-01       1.650e-01          -0.000          -0.574           0.819       8.131e-04          0.0222
 357       1.997e+00       2.199e-01       1.650e-01           0.000          -0.574           0.819       8.374e-04          0.0273
 358       1.970e+00       2.199e-01       1.650e-01          -0.000          -0.574           0.819       8.131e-04          0.0337
 359       1.945e+00       2.199e-01       1.650e-01           0.000          -0.574           0.819       7.415e-04          0.0423
 360       1.923e+00       2.199e-01       1.650e-01          -0.000          -0.574           0.819       6.268e-04          0.0553
 361       1.904e+00       2.199e-01       1.650e-01           0.000          -0.574           0.819       4.757e-04          0.0778
 362       1.890e+00       2.199e-01       1.650e-01          -0.000          -0.574           0.819       2.969e-04          0.1285
 363       1.882e+00       2.199e-01       1.650e-01           0.000          -0.574           0.819       1.009e-04          0.3090
Strip 29
 364       2.099e+00       2.457e-01       1.831e-01           0.000          -0.574           0.819       1.009e-04          0.0038
 365       2.094e+00       2.457e-01       1.831e-01          -0.000          -0.574           0.819       2.969e-04          0.0067
 366       2.084e+00       2.457e-01       1.831e-01           0.000          -0.574           0.819       4.757e-04          0.0100
 367       2.067e+00       2.457e-01       1.831e-01          -0.000          -0.574           0.819       6.268e-04          0.0135
 368       2.047e+00       2.457e-01       1.831e-01           0.000          -0.574           0.819       7.415e-04          0.0173
 369       2.023e+00       2.457e-01       1.831e-01          -0.000          -0.574           0.819       8.131e-04          0.0216
 370       1.997e+00       2.457e-01       1.831e-01           0.000          -0.574           0.819       8.374e-04          0.0266
 371       1.970e+00       2.457e-01       1.831e-01          -0.000          -0.574           0.819       8.131e-04          0.0329
 372       1.945e+00       2.457e-01       1.831e-01           0.000          -0.574           0.819       7.415e-04          0.0414
 373       1.923e+00       2.457e-01       1.831e-01          -0.000          -0.574           0.819       6.268e-04          0.0542
 374       1.904e+00       2.457e-01       1.831e-01           0.000          -0.574           0.819       4.757e-04          0.0765
 375       1.890e+00       2.457e-01       1.831e-01          -0.000          -0.574           0.819       2.969e-04          0.1265
 376       1.882e+00       2.457e-01       1.831e-01           0.000          -0.574           0.819       1.009e-04          0.3044
Strip 30
 377       2.099e+00       2.716e-01       2.012e-01           0.000          -0.574           0.819       1.009e-04          0.0037
 378       2.094e+00       2.716e-01       2.012e-01          -0.000          -0.574           0.819       2.969e-04          0.0065
 379       2.084e+00       2.716e-01       2.012e-01           0.000          -0.574           0.819       4.757e-04          0.0097
 380       2.067e+00       2.716e-01       2.012e-01           0.000          -0.574           0.819       6.268e-04          0.0131
 381       2.047e+00       2.716e-01       2.012e-01           0.000          -0.574           0.819       7.415e-04          0.0168
 382       2.023e+00       2.716e-01       2.012e-01          -0.000          -0.574           0.819       8.131e-04          0.0209
 383       1.997e+00       2.716e-01       2.012e-01          -0.000          -0.574           0.819       8.374e-04          0.0258
 384       1.970e+00       2.716e-01       2.012e-01           0.000          -0.574           0.819       8.131e-04          0.0320
 385       1.945e+00       2.716e-01       2.012e-01           0.000          -0.574           0.819       7.415e-04          0.0404
 386       1.923e+00       2.716e-01       2.012e-01          -0.000          -0.574           0.819       6.268e-04          0.0530
 387       1.904e+00       2.716e-01       2.012e-01           0.000          -0.574           0.819       4.757e-04          0.0750
 388       1.890e+00       2.716e-01       2.012e-01          -0.000          -0.574           0.819       2.969e-04          0.1242
 389       1.882e+00       2.716e-01       2.012e-01          -0.000          -0.574           0.819       1.009e-04          0.2991
Strip 31
 390       2.099e+00       2.975e-01       2.193e-01           0.000          -0.574           0.819       1.009e-04          0.0036
 391       2.094e+00       2.975e-01       2.193e-01          -0.000          -0.574           0.819       2.969e-04          0.0062
 392       2.084e+00       2.975e-01       2.193e-01           0.000          -0.574           0.819       4.757e-04          0.0093
 393       2.067e+00       2.975e-01       2.193e-01          -0.000          -0.574           0.819       6.268e-04          0.0126
 394       2.047e+00       2.975e-01       2.193e-01          -0.000          -0.574           0.819       7.415e-04          0.0161
 395       2.023e+00       2.975e-01       2.193e-01          -0.000          -0.574           0.819       8.131e-04          0.0201
 396       1.997e+00       2.975e-01       2.193e-01           0.000          -0.574           0.819       8.374e-04          0.0249
 397       1.970e+00       2.975e-01       2.193e-01           0.000          -0.574           0.819       8.131e-04          0.0310
 398       1.945e+00       2.975e-01       2.193e-01           0.000          -0.574           0.819       7.415e-04          0.0392
 399       1.923e+00       2.975e-01       2.193e-01          -0.000          -0.574           0.819       6.268e-04          0.0517
 400       1.904e+00       2.975e-01       2.193e-01           0.000          -0.574           0.819       4.757e-04          0.0732
 401       1.890e+00       2.975e-01       2.193e-01          -0.000          -0.574           0.819       2.969e-04          0.1216
 402       1.882e+00       2.975e-01       2.193e-01          -0.000          -0.574           0.819       1.009e-04          0.2930
Strip 32
 403       2.099e+00       3.233e-01       2.374e-01          -0.000          -0.574           0.819       1.009e-04          0.0034
 404       2.094e+00       3.234e-01       2.374e-01          -0.000          -0.574           0.819       2.969e-04          0.0059
 405       2.084e+00       3.234e-01       2.374e-01           0.000          -0.574           0.819       4.757e-04          0.0088
